ID,occupant_position,timestamp,C1_offset,C2_offset,C3_offset,C4_offset,C5_offset,C6_offset,C7_offset,C8_offset,C9_offset,C10_offset,Height,Weight,human_class,ocs_source,weight_zone,asym_ratio_cuisses,asym_mag_cuisses,asym_ratio_fessier,asym_mag_fessier,asym_ratio_dos,asym_mag_dos,flag_asymetrie,total_pressure,mean_pressure,max_pressure,median_pressure,std_offsets,pressure_skew,kurt_offsets,pressure_entropy,gini_pressure,active_sensors_adaptive,cushion_pressure,back_pressure,back_seat_ratio,left_pressure,right_pressure,lr_balance
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.107,57024.0,41604.0,222363.0,138326.0,136373.0,64612.0,76089.0,51764.0,46991.0,28052.0,176.5,112.7,95,hors_tableau,100kg+,0.5781725270127983,0.1563450540255966,0.503554799962739,0.0071095999254779,0.5241658649664153,0.0483317299328305,False,798586.0,86319.8,222363.0,60818.0,57695.19805980391,1.227863190063254,0.3973387754156046,2.1066732754647512,-0.3421377250642379,8,595690.0,202896.0,0.34060669139931743,242341.0,229741.0,12600.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.213,57063.0,41614.0,222347.0,138374.0,136515.0,64654.0,76097.0,51764.0,46991.0,28074.0,176.5,112.7,95,hors_tableau,100kg+,0.578280652981112,0.1565613059622239,0.5033813648234967,0.0067627296469934,0.5241658649664153,0.0483317299328305,False,798839.0,86349.3,222347.0,60858.5,57701.38711339616,1.2264642012187474,0.39256725413190674,2.1067273102437287,-0.34209738816643565,8,595913.0,202926.0,0.3405295739473035,242428.0,229893.0,12535.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.295,57082.0,41565.0,222340.0,138383.0,136480.0,64625.0,76072.0,51764.0,47000.0,28031.0,176.5,112.7,95,hors_tableau,100kg+,0.5786491225705142,0.1572982451410283,0.5034617245499226,0.0069234490998451,0.5241180996593781,0.0482361993187561,False,798717.0,86334.2,222340.0,60853.5,57705.60822623742,1.2263189140486814,0.3925497878227264,2.1066189868507847,-0.3422020473925744,8,595850.0,202867.0,0.34046656037536216,242465.0,229809.0,12656.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.418,57110.0,41555.0,222328.0,138463.0,136480.0,64611.0,76089.0,51764.0,47010.0,28067.0,176.5,112.7,95,hors_tableau,100kg+,0.5788273449978384,0.1576546899956767,0.503606201994464,0.007212403988928,0.5240650373049522,0.0481300746099044,False,798866.0,86347.7,222328.0,60860.5,57705.2641031128,1.2258450162801289,0.3905347617460335,2.10667569237761,-0.34216672823943195,8,595936.0,202930.0,0.3405231434242259,242583.0,229799.0,12784.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.500,57101.0,41555.0,222363.0,138436.0,136391.0,64612.0,76097.0,51764.0,47019.0,28009.0,176.5,112.7,95,hors_tableau,100kg+,0.5787889230681571,0.1575778461363142,0.50372052234665,0.0074410446932999,0.5240172903714184,0.0480345807428368,False,798735.0,86334.7,222363.0,60856.5,57708.871780775604,1.2265424117015455,0.3938282943917959,2.106597752327002,-0.34224048962931475,8,595846.0,202889.0,0.3405057682684108,242556.0,229710.0,12846.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.607,57101.0,41555.0,222326.0,138507.0,136453.0,64641.0,76093.0,51774.0,46983.0,27995.0,176.5,112.7,95,hors_tableau,100kg+,0.5787889230681571,0.1575778461363142,0.50373508872186,0.00747017744372,0.5242565083463191,0.0485130166926381,False,798787.0,86342.8,222326.0,60871.0,57714.196313905304,1.2251357867938302,0.389329370612312,2.1065564355605733,-0.34229721528604584,8,595942.0,202845.0,0.340377083675357,242591.0,229782.0,12809.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.710,57043.0,41572.0,222326.0,138410.0,136297.0,64511.0,76114.0,51774.0,46992.0,28023.0,176.5,112.7,95,hors_tableau,100kg+,0.5784414135193995,0.1568828270387989,0.5038459158119798,0.0076918316239595,0.5242087357466934,0.0484174714933867,False,798551.0,86306.2,222326.0,60777.0,57694.60791061848,1.2273190982045603,0.39567011606428704,2.1065978536342445,-0.34222408123634224,8,595648.0,202903.0,0.34064245997579,242445.0,229643.0,12802.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.798,57024.0,41553.0,222347.0,138415.0,136213.0,64354.0,76144.0,51773.0,47028.0,28110.0,176.5,112.7,95,hors_tableau,100kg+,0.5784716515436185,0.1569433030872369,0.5040090595094452,0.0080181190188903,0.5240129147960028,0.0480258295920055,False,798607.0,86296.1,222347.0,60689.0,57689.42372818435,1.2288248640060915,0.39874653891847434,2.10665758414472,-0.34214002718546954,8,595552.0,203055.0,0.34095259523880206,242467.0,229539.0,12928.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.900,57063.0,41563.0,222342.0,138388.0,136160.0,64246.0,76153.0,51764.0,47046.0,28109.0,176.5,112.7,95,hors_tableau,100kg+,0.5785796848114514,0.1571593696229027,0.5040575782557492,0.0081151565114983,0.5238741017585392,0.0477482035170784,False,798588.0,86283.4,222342.0,60654.5,57681.841604095825,1.2295290866986903,0.400740412200117,2.106674734178401,-0.3421042749822098,8,595516.0,203072.0,0.34100175310093933,242497.0,229487.0,13010.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.004,57082.0,41536.0,222321.0,138397.0,136315.0,64325.0,76144.0,51764.0,47028.0,28066.0,176.5,112.7,95,hors_tableau,100kg+,0.5788192824252348,0.1576385648504696,0.5037894230865856,0.0075788461731711,0.5239695521374231,0.0479391042748462,False,798653.0,86297.8,222321.0,60703.5,57694.961862887125,1.227705303440697,0.3956418575785099,2.1065868037542637,-0.34220339336576366,8,595651.0,203002.0,0.34080694903502085,242507.0,229615.0,12892.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.105,57053.0,41555.0,222306.0,138423.0,136337.0,64388.0,76144.0,51765.0,47037.0,28073.0,176.5,112.7,95,hors_tableau,100kg+,0.5785838876583458,0.1571677753166915,0.5037960401621853,0.0075920803243705,0.5239266411080822,0.0478532822161643,False,798693.0,86308.1,222306.0,60720.5,57691.90143763681,1.2272566207482516,0.3942248303538807,2.106640401852855,-0.34216313416701327,8,595674.0,203019.0,0.34082232899146037,242513.0,229657.0,12856.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.213,57053.0,41574.0,222326.0,138477.0,136417.0,64561.0,76179.0,51755.0,47082.0,28109.0,176.5,112.7,95,hors_tableau,100kg+,0.5784724263560209,0.1569448527120418,0.503746898786305,0.0074937975726099,0.5236399323609944,0.0472798647219887,False,798972.0,86353.3,222326.0,60807.0,57693.69043673667,1.2263868645695484,0.3919449072207408,2.106801307760386,-0.34205166449921426,8,595847.0,203125.0,0.34090127163459594,242612.0,229746.0,12866.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.297,57023.0,41574.0,222324.0,138486.0,136381.0,64955.0,76183.0,51765.0,47118.0,28009.0,176.5,112.7,95,hors_tableau,100kg+,0.5783441686280166,0.1566883372560332,0.5038291246128553,0.0076582492257106,0.5234974666501322,0.0469949333002643,False,798863.0,86381.8,222324.0,60989.0,57684.66292663935,1.2251418674832653,0.39185329560435633,2.10690077213436,-0.34205353442507563,8,595788.0,203075.0,0.34085110811170943,242627.0,229720.0,12907.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.426,57023.0,41555.0,222324.0,138556.0,136426.0,65343.0,76179.0,51765.0,47118.0,27945.0,176.5,112.7,95,hors_tableau,100kg+,0.5784556391305914,0.1569112782611827,0.5038729807585997,0.0077459615171993,0.5234974666501322,0.0469949333002643,False,798891.0,86423.4,222324.0,61183.0,57688.6222147834,1.2230715200099807,0.38834124625183986,2.106959541257391,-0.3420971634997003,8,595884.0,203007.0,0.3406820790617961,242697.0,229746.0,12951.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.509,56946.0,41565.0,222380.0,138547.0,136417.0,65623.0,76187.0,51774.0,47109.0,27958.0,176.5,112.7,95,hors_tableau,100kg+,0.5780674238838234,0.1561348477676467,0.5038732342959852,0.0077464685919703,0.523588483306171,0.047176966612342,False,798883.0,86450.6,222380.0,61284.5,57691.81835789196,1.2231819562468689,0.3901316062217939,2.1070479936125937,-0.3420598584625208,8,595855.0,203028.0,0.3407339033819625,242602.0,229756.0,12846.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.627,56955.0,41594.0,222452.0,138641.0,136364.0,65630.0,76187.0,51765.0,47091.0,28001.0,176.5,112.7,95,hors_tableau,100kg+,0.5779358491128336,0.1558716982256671,0.5041399247103092,0.0082798494206184,0.5236404466573965,0.047280893314793,False,799050.0,86468.0,222452.0,61292.5,57707.132728979006,1.2238515523350522,0.3914659338413937,2.107054558971307,-0.34205648332331035,8,596006.0,203044.0,0.34067442274013904,242687.0,229723.0,12964.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.716,56936.0,41624.0,222447.0,138623.0,136382.0,65666.0,76187.0,51774.0,47082.0,28022.0,176.5,112.7,95,hors_tableau,100kg+,0.5776785713699596,0.1553571427399191,0.5040744713549181,0.0081489427098362,0.5237314881723182,0.0474629763446363,False,799077.0,86474.3,222447.0,61301.0,57701.17029844369,1.2239525431211231,0.3916313066799617,2.1071286650683727,-0.34198449712804846,8,596012.0,203065.0,0.3407062273908232,242641.0,229780.0,12861.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.820,56936.0,41614.0,222461.0,138632.0,136385.0,65673.0,76183.0,51774.0,47073.0,28015.0,176.5,112.7,95,hors_tableau,100kg+,0.5777371891854147,0.1554743783708294,0.504085201987365,0.0081704039747299,0.5237791738217873,0.0475583476435745,False,799073.0,86474.6,222461.0,61304.5,57707.462133072535,1.2239041537445043,0.39155680597160103,2.107085287360602,-0.3420269073230752,8,596028.0,203045.0,0.3406635258740518,242641.0,229773.0,12868.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.918,56937.0,41633.0,222488.0,138689.0,136448.0,65687.0,76218.0,51774.0,47100.0,28110.0,176.5,112.7,95,hors_tableau,100kg+,0.5776301105227117,0.1552602210454234,0.5040725165824999,0.0081450331649997,0.5236361429168804,0.0472722858337608,False,799397.0,86508.4,222488.0,61312.0,57710.30773648673,1.2238806417059478,0.3902320477647625,2.107236616784756,-0.3418877241978814,8,596195.0,203202.0,0.34083143937748417,242726.0,229855.0,12871.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.026,56956.0,41652.0,222500.0,138730.0,136385.0,65703.0,76235.0,51765.0,47100.0,28074.0,176.5,112.7,95,hors_tableau,100kg+,0.5776001946517929,0.1552003893035858,0.5042618541153967,0.0085237082307934,0.5235927779776874,0.0471855559553748,False,799397.0,86510.0,222500.0,61329.5,57712.25112573586,1.22384016721635,0.39084257472842987,2.107218589778218,-0.3419213963703618,8,596223.0,203174.0,0.340768470856809,242786.0,229802.0,12984.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.130,57005.0,41672.0,222495.0,138756.0,136200.0,65724.0,76256.0,51774.0,47082.0,28060.0,176.5,112.7,95,hors_tableau,100kg+,0.5776928767009847,0.1553857534019693,0.5046480163915446,0.0092960327830891,0.5237314881723182,0.0474629763446363,False,799300.0,86502.4,222495.0,61364.5,57694.378603465346,1.2246690254215529,0.39455594519248294,2.107314659055048,-0.3418700521604025,8,596128.0,203172.0,0.3408194213317596,242843.0,229646.0,13197.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.211,56966.0,41689.0,222480.0,138721.0,136182.0,65702.0,76286.0,51774.0,47064.0,28081.0,176.5,112.7,95,hors_tableau,100kg+,0.5774263848180603,0.1548527696361206,0.5046179925099173,0.0092359850198346,0.5238268681555852,0.0476537363111704,False,799243.0,86494.5,222480.0,61334.0,57686.16148826337,1.2250097336441972,0.39541440984003495,2.107349341237529,-0.34183410505870315,8,596038.0,203205.0,0.3409262496680733,242751.0,229645.0,13106.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.319,56937.0,41697.0,222516.0,138734.0,136262.0,65694.0,76312.0,51774.0,47073.0,28145.0,176.5,112.7,95,hors_tableau,100kg+,0.5772553074419312,0.1545106148838624,0.5044946108123575,0.0089892216247149,0.5237791738217873,0.0475583476435745,False,799450.0,86514.4,222516.0,61315.5,57696.31857441166,1.2250796077501727,0.39454722234391193,2.107389294778326,-0.3417828708284401,8,596146.0,203304.0,0.3410305529176728,242744.0,229733.0,13011.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.422,56937.0,41697.0,222474.0,138756.0,136302.0,65702.0,76282.0,51774.0,47091.0,28187.0,176.5,112.7,95,hors_tableau,100kg+,0.5772553074419312,0.1545106148838624,0.5044608773238931,0.0089217546477862,0.5236838112048061,0.0473676224096122,False,799500.0,86520.2,222474.0,61319.5,57686.62563159679,1.224698302479611,0.39247083316617504,2.1074805380044834,-0.34169361605729065,8,596166.0,203334.0,0.3410694336806509,242784.0,229773.0,13011.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.521,56947.0,41650.0,222439.0,138797.0,136262.0,65710.0,76256.0,51774.0,47082.0,28202.0,176.5,112.7,95,hors_tableau,100kg+,0.5775733541002694,0.1551467082005388,0.5046081022433511,0.0092162044867021,0.5237314881723182,0.0474629763446363,False,799409.0,86511.9,222439.0,61328.5,57681.05382783848,1.224419032082049,0.39139751066605966,2.1074756599027,-0.34171842255227314,8,596095.0,203314.0,0.34107650626101366,242826.0,229686.0,13140.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.628,56927.0,41650.0,222432.0,138846.0,136191.0,65673.0,76261.0,51773.0,47091.0,28310.0,176.5,112.7,95,hors_tableau,100kg+,0.5774876491902282,0.1549752983804564,0.5048266233086883,0.0096532466173766,0.5236789933116525,0.0473579866233049,False,799481.0,86515.4,222432.0,61300.0,57668.53668890862,1.2253090612947048,0.39258776168569787,2.107626375761403,-0.34157849353987846,8,596046.0,203435.0,0.34130755008784336,242864.0,229614.0,13250.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.727,56907.0,41650.0,222472.0,138859.0,136235.0,65679.0,76286.0,51755.0,47127.0,28346.0,176.5,112.7,95,hors_tableau,100kg+,0.5774019094962912,0.1548038189925824,0.5047692788463299,0.0095385576926598,0.5234016301729939,0.0468032603459878,False,799637.0,86531.6,222472.0,61293.0,57678.2920693739,1.2254508013141945,0.3925170597349301,2.10764597640198,-0.34155175681485145,8,596123.0,203514.0,0.34139598706920987,242893.0,229640.0,13253.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.814,56945.0,41650.0,222486.0,138730.0,136275.0,65707.0,76278.0,51755.0,47127.0,28259.0,176.5,112.7,95,hors_tableau,100kg+,0.5775647851739373,0.1551295703478745,0.5044635551897433,0.0089271103794865,0.5234016301729939,0.0468032603459878,False,799505.0,86521.2,222486.0,61326.0,57679.31355312752,1.2255434807691954,0.3945201489106229,2.1075704952770633,-0.34161269145596684,8,596086.0,203419.0,0.34125780508124454,242802.0,229680.0,13122.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.922,56925.0,41624.0,222500.0,138627.0,136217.0,65716.0,76269.0,51756.0,47118.0,28188.0,176.5,112.7,95,hors_tableau,100kg+,0.5776314320208595,0.155262864041719,0.5043843052602791,0.0087686105205582,0.5234540930352313,0.0469081860704625,False,799224.0,86494.0,222500.0,61320.5,57678.90834611903,1.2262245872821362,0.39804116810551227,2.1074527622707073,-0.3417178070155155,8,595893.0,203331.0,0.34122065538554536,242670.0,229597.0,13073.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:37.678,56907.0,41633.0,222472.0,138539.0,136280.0,65687.0,76273.0,51765.0,47100.0,28144.0,176.5,112.7,95,hors_tableau,100kg+,0.5775015221658716,0.1550030443317431,0.5041099778216167,0.0082199556432334,0.5235927779776874,0.0471855559553748,False,799113.0,86480.0,222472.0,61297.0,57676.12634530859,1.2259150741210003,0.39751064097130806,2.1073925148099724,-0.34175508788159115,8,595831.0,203282.0,0.3411739234777291,242546.0,229678.0,12868.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:37.762,56889.0,41643.0,222472.0,138565.0,136196.0,65665.0,76299.0,51765.0,47154.0,28188.0,176.5,112.7,95,hors_tableau,100kg+,0.5773657288416589,0.1547314576833178,0.5043110193766833,0.0086220387533666,0.5233069480561563,0.0466138961123125,False,799171.0,86483.6,222472.0,61277.0,57663.57205064563,1.2266746630248608,0.3994781288570941,2.1075221015135885,-0.34163679587806245,8,595765.0,203406.0,0.34141985514365325,242608.0,229604.0,13004.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:37.889,56927.0,41701.0,222521.0,138663.0,136378.0,65680.0,76377.0,51765.0,47172.0,28209.0,176.5,112.7,95,hors_tableau,100kg+,0.5771890334816493,0.1543780669632986,0.5041539261235904,0.0083078522471808,0.5232117407518712,0.0464234815037423,False,799713.0,86539.3,222521.0,61303.5,57687.956453752115,1.2251729089143095,0.3943415580057037,2.107568419204311,-0.34159751696628005,8,596190.0,203523.0,0.3413727167507986,242762.0,229844.0,12918.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:37.970,56985.0,41740.0,222584.0,138742.0,136333.0,65730.0,76463.0,51764.0,47199.0,28239.0,176.5,112.7,95,hors_tableau,100kg+,0.5772094200478897,0.1544188400957793,0.5043788057619056,0.0087576115238112,0.5230641754470797,0.0461283508941594,False,800049.0,86577.9,222584.0,61357.5,57691.92173684284,1.2253675194284233,0.39558086446017793,2.1077136128526126,-0.34149950507000054,8,596384.0,203665.0,0.3414997719584337,242926.0,229837.0,13089.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.070,57052.0,41760.0,222620.0,138769.0,136497.0,65781.0,76510.0,51773.0,47172.0,28168.0,176.5,112.7,95,hors_tableau,100kg+,0.5773792656178015,0.154758531235603,0.5041269172181044,0.0082538344362088,0.5232502905125826,0.0465005810251653,False,800321.0,86610.2,222620.0,61416.5,57717.83869099743,1.2235983963090808,0.3912900143516729,2.107612864029276,-0.34161057242680426,8,596698.0,203623.0,0.34124967739067125,242993.0,230030.0,12963.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.170,57091.0,41738.0,222613.0,138627.0,136346.0,65788.0,76510.0,51764.0,47145.0,28131.0,176.5,112.7,95,hors_tableau,100kg+,0.5776745691469433,0.1553491382938865,0.5041476799356974,0.0082953598713948,0.523349745672957,0.046699491345914,False,799965.0,86575.3,222613.0,61439.5,57695.92599490887,1.225127005561364,0.3977468598944247,2.107628586540592,-0.3416102514227499,8,596415.0,203550.0,0.34128920298728016,242863.0,229848.0,13015.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.258,57052.0,41738.0,222634.0,138601.0,136444.0,65788.0,76527.0,51764.0,47154.0,28159.0,176.5,112.7,95,hors_tableau,100kg+,0.5775078448651171,0.1550156897302341,0.5039211765164274,0.0078423530328548,0.5233021289832688,0.0466042579665375,False,800073.0,86586.1,222634.0,61420.0,57705.240554823096,1.2249698105345017,0.39666305092038323,2.1076190003446817,-0.34160113459319685,8,596469.0,203604.0,0.34134883791053455,242807.0,229946.0,12861.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.367,57014.0,41757.0,222662.0,138627.0,136417.0,65772.0,76553.0,51755.0,47163.0,28224.0,176.5,112.7,95,hors_tableau,100kg+,0.5772342083630585,0.154468416726117,0.5040175389936149,0.0080350779872298,0.5232111445315099,0.0464222890630197,False,800172.0,86594.4,222662.0,61393.0,57705.79863098682,1.2256691358032685,0.3978867997511526,2.107688708499281,-0.3415294753471356,8,596477.0,203695.0,0.341496822173627,242804.0,229929.0,12875.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.471,57014.0,41750.0,222641.0,138681.0,136488.0,65808.0,76545.0,51773.0,47208.0,28239.0,176.5,112.7,95,hors_tableau,100kg+,0.5772751204307971,0.1545502408615942,0.5039848238535596,0.0079696477071191,0.5230599811556703,0.0461199623113406,False,800339.0,86614.7,222641.0,61411.0,57705.55841866535,1.2247502677906585,0.3946805465135985,2.107756718920043,-0.3414714823234393,8,596574.0,203765.0,0.3415586331279245,242903.0,230011.0,12892.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.568,57052.0,41747.0,222655.0,138636.0,136351.0,65801.0,76536.0,51764.0,47235.0,28203.0,176.5,112.7,95,hors_tableau,100kg+,0.5774552373427407,0.1549104746854814,0.5041547418421906,0.0083094836843811,0.5228739683711073,0.0457479367422146,False,800179.0,86598.0,222655.0,61426.5,57694.01045342575,1.2259306258367642,0.39944028352065697,2.1077794666513867,-0.341455460865147,8,596441.0,203738.0,0.34158952855296404,242923.0,229862.0,13061.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.678,57072.0,41738.0,222593.0,138645.0,136413.0,65823.0,76497.0,51764.0,47271.0,28138.0,176.5,112.7,95,hors_tableau,100kg+,0.5775933609373957,0.1551867218747913,0.5040573260728989,0.0081146521457977,0.5226838995786657,0.0453677991573313,False,800131.0,86595.4,222593.0,61447.5,57689.246466217606,1.2246031961947184,0.39586465933699655,2.1077481487318286,-0.3414851135279703,8,596461.0,203670.0,0.3414640688991544,242988.0,229915.0,13073.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.760,57072.0,41728.0,222572.0,138663.0,136347.0,65809.0,76497.0,51755.0,47262.0,28160.0,176.5,112.7,95,hors_tableau,100kg+,0.5776518218038814,0.1553036436077628,0.5042107559541757,0.0084215119083514,0.5226880232159439,0.0453760464318877,False,800056.0,86586.5,222572.0,61440.5,57680.43365518328,1.2248786707542834,0.39649745804799963,2.1077799013986978,-0.3414667413511344,8,596382.0,203674.0,0.3415160081955164,242997.0,229830.0,13167.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.888,57024.0,41730.0,222572.0,138681.0,136387.0,65816.0,76493.0,51764.0,47226.0,28181.0,176.5,112.7,95,hors_tableau,100kg+,0.577434838024036,0.1548696760480719,0.5041698779754762,0.0083397559509523,0.5229215071701261,0.0458430143402521,False,800058.0,86587.4,222572.0,61420.0,57687.41651382908,1.2246052234218285,0.3949971856179575,2.107738747333869,-0.3415000334921709,8,596394.0,203664.0,0.34149236913794995,242931.0,229881.0,13050.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.964,56995.0,41718.0,222634.0,138645.0,136351.0,65773.0,76524.0,51764.0,47208.0,28217.0,176.5,112.7,95,hors_tableau,100kg+,0.5773808920225927,0.1547617840451853,0.5041709697412263,0.0083419394824526,0.5230166107057534,0.0460332214115069,False,800056.0,86582.9,222634.0,61384.0,57696.69068577503,1.225795166156775,0.39834478593515454,2.1077001864381746,-0.3415241346732438,8,596343.0,203713.0,0.34160374147035916,242848.0,229833.0,13015.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.070,57014.0,41738.0,222620.0,138654.0,136444.0,65824.0,76524.0,51764.0,47199.0,28202.0,176.5,112.7,95,hors_tableau,100kg+,0.5773452688981139,0.1546905377962277,0.5040167503760835,0.008033500752167,0.5230641754470797,0.0461283508941594,False,800159.0,86598.3,222620.0,61419.0,57699.994901299615,1.2247993437806615,0.39547511297340066,2.10771289171661,-0.3415181360373125,8,596470.0,203689.0,0.34149077070038475,242867.0,229946.0,12921.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.174,57043.0,41728.0,222592.0,138721.0,136431.0,65831.0,76506.0,51764.0,47200.0,28174.0,176.5,112.7,95,hors_tableau,100kg+,0.5775278168108525,0.155055633621705,0.5041613362612606,0.0083226725225211,0.5230588900485975,0.046117780097195,False,800159.0,86599.0,222592.0,61437.0,57700.44060317044,1.22402244265826,0.39325542956599646,2.107684995151367,-0.34156075705262184,8,596515.0,203644.0,0.3413895710915209,242964.0,229923.0,13041.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.274,57023.0,41749.0,222592.0,138721.0,136387.0,65824.0,76519.0,51755.0,47218.0,28252.0,176.5,112.7,95,hors_tableau,100kg+,0.5773194831959139,0.1546389663918277,0.504241970407831,0.008483940815662,0.522920392377424,0.045840784754848,False,800216.0,86604.0,222592.0,61423.5,57687.47943358247,1.2248952079529174,0.39505018089087196,2.107835298567948,-0.3414163318091543,8,596472.0,203744.0,0.3415818345197401,242962.0,229891.0,13071.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.362,57023.0,41759.0,222613.0,138739.0,136440.0,65780.0,76553.0,51755.0,47254.0,28296.0,176.5,112.7,95,hors_tableau,100kg+,0.5772610394021925,0.154522078804385,0.5041772809515196,0.0083545619030391,0.522730256792541,0.045460513585082,False,800432.0,86621.2,222613.0,61401.5,57691.94014036969,1.2249334961525746,0.39436068316171413,2.107894885541896,-0.341347614671697,8,596574.0,203858.0,0.3417145232605817,243016.0,229954.0,13062.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.465,57043.0,41740.0,222620.0,138707.0,136480.0,65794.0,76540.0,51755.0,47262.0,28209.0,176.5,112.7,95,hors_tableau,100kg+,0.5774576596603204,0.1549153193206407,0.5040463393799836,0.0080926787599671,0.5226880232159439,0.0453760464318877,False,800356.0,86615.0,222620.0,61418.5,57702.58420036316,1.224331315475284,0.3936793539922223,2.107759026426469,-0.3414724932171102,8,596590.0,203766.0,0.3415511490297498,243012.0,229975.0,13037.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.571,57052.0,41720.0,222613.0,138769.0,136426.0,65787.0,76497.0,51764.0,47280.0,28202.0,176.5,112.7,95,hors_tableau,100kg+,0.57761308867112,0.1552261773422401,0.5042569813948561,0.0085139627897121,0.5226364039696866,0.0452728079393731,False,800323.0,86611.0,222613.0,61419.5,57702.90787993271,1.224331162593109,0.3934406909968784,2.1077402404898167,-0.34149311288404477,8,596580.0,203743.0,0.34151832109634667,243101.0,229910.0,13191.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.671,57034.0,41740.0,222648.0,138866.0,136453.0,65787.0,76471.0,51764.0,47271.0,28245.0,176.5,112.7,95,hors_tableau,100kg+,0.5774191588295078,0.1548383176590155,0.5043821893692632,0.0087643787385263,0.5226838995786657,0.0453677991573313,False,800492.0,86627.9,222648.0,61410.5,57718.34683434723,1.2242390363138962,0.3918331676542497,2.107726957918962,-0.3414942530062486,8,596741.0,203751.0,0.34143958601748253,243171.0,229957.0,13214.0
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.771,57033.0,41759.0,222669.0,138937.0,136497.0,65774.0,76488.0,51764.0,47289.0,28339.0,176.5,112.7,95,hors_tableau,100kg+,0.5773038302112211,0.1546076604224422,0.5044293732616733,0.0088587465233465,0.522588916991652,0.0451778339833039,False,800775.0,86654.9,222669.0,61403.5,57721.536818504756,1.2243068791890745,0.3904886504096323,2.107850884158407,-0.34137354033066797,8,596895.0,203880.0,0.3415676123935674,243259.0,230020.0,13239.0
