ID,occupant_position,timestamp,C1_offset,C2_offset,C3_offset,C4_offset,C5_offset,C6_offset,C7_offset,C8_offset,C9_offset,C10_offset,Height,Weight,human_class,ocs_source,weight_zone,asym_ratio_cuisses,asym_mag_cuisses,asym_ratio_fessier,asym_mag_fessier,asym_ratio_dos,asym_mag_dos,flag_asymetrie
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.107,57024.0,41604.0,222363.0,138326.0,136373.0,64612.0,76089.0,51764.0,46991.0,28052.0,176.5,112.7,95,hors_tableau,100kg+,0.5781725270127983,0.15634505402559662,0.503554799962739,0.007109599925477994,0.5241658649664153,0.048331729932830525,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.213,57063.0,41614.0,222347.0,138374.0,136515.0,64654.0,76097.0,51764.0,46991.0,28074.0,176.5,112.7,95,hors_tableau,100kg+,0.578280652981112,0.15656130596222395,0.5033813648234967,0.006762729646993426,0.5241658649664153,0.048331729932830525,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.295,57082.0,41565.0,222340.0,138383.0,136480.0,64625.0,76072.0,51764.0,47000.0,28031.0,176.5,112.7,95,hors_tableau,100kg+,0.5786491225705142,0.1572982451410283,0.5034617245499226,0.006923449099845103,0.5241180996593781,0.04823619931875611,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.418,57110.0,41555.0,222328.0,138463.0,136480.0,64611.0,76089.0,51764.0,47010.0,28067.0,176.5,112.7,95,hors_tableau,100kg+,0.5788273449978384,0.15765468999567678,0.503606201994464,0.007212403988928084,0.5240650373049522,0.04813007460990448,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.500,57101.0,41555.0,222363.0,138436.0,136391.0,64612.0,76097.0,51764.0,47019.0,28009.0,176.5,112.7,95,hors_tableau,100kg+,0.5787889230681571,0.1575778461363142,0.50372052234665,0.007441044693299981,0.5240172903714184,0.04803458074283684,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.607,57101.0,41555.0,222326.0,138507.0,136453.0,64641.0,76093.0,51774.0,46983.0,27995.0,176.5,112.7,95,hors_tableau,100kg+,0.5787889230681571,0.1575778461363142,0.50373508872186,0.0074701774437200275,0.5242565083463191,0.04851301669263819,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.710,57043.0,41572.0,222326.0,138410.0,136297.0,64511.0,76114.0,51774.0,46992.0,28023.0,176.5,112.7,95,hors_tableau,100kg+,0.5784414135193995,0.15688282703879897,0.5038459158119798,0.0076918316239595885,0.5242087357466934,0.04841747149338671,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.798,57024.0,41553.0,222347.0,138415.0,136213.0,64354.0,76144.0,51773.0,47028.0,28110.0,176.5,112.7,95,hors_tableau,100kg+,0.5784716515436185,0.15694330308723692,0.5040090595094452,0.00801811901889038,0.5240129147960028,0.04802582959200552,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:33.900,57063.0,41563.0,222342.0,138388.0,136160.0,64246.0,76153.0,51764.0,47046.0,28109.0,176.5,112.7,95,hors_tableau,100kg+,0.5785796848114514,0.15715936962290278,0.5040575782557492,0.0081151565114983,0.5238741017585392,0.047748203517078425,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.004,57082.0,41536.0,222321.0,138397.0,136315.0,64325.0,76144.0,51764.0,47028.0,28066.0,176.5,112.7,95,hors_tableau,100kg+,0.5788192824252348,0.15763856485046968,0.5037894230865856,0.007578846173171172,0.5239695521374231,0.04793910427484627,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.105,57053.0,41555.0,222306.0,138423.0,136337.0,64388.0,76144.0,51765.0,47037.0,28073.0,176.5,112.7,95,hors_tableau,100kg+,0.5785838876583458,0.15716777531669157,0.5037960401621853,0.0075920803243705315,0.5239266411080822,0.04785328221616436,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.213,57053.0,41574.0,222326.0,138477.0,136417.0,64561.0,76179.0,51755.0,47082.0,28109.0,176.5,112.7,95,hors_tableau,100kg+,0.5784724263560209,0.15694485271204184,0.503746898786305,0.007493797572609928,0.5236399323609944,0.04727986472198875,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.297,57023.0,41574.0,222324.0,138486.0,136381.0,64955.0,76183.0,51765.0,47118.0,28009.0,176.5,112.7,95,hors_tableau,100kg+,0.5783441686280166,0.15668833725603326,0.5038291246128553,0.007658249225710678,0.5234974666501322,0.046994933300264385,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.426,57023.0,41555.0,222324.0,138556.0,136426.0,65343.0,76179.0,51765.0,47118.0,27945.0,176.5,112.7,95,hors_tableau,100kg+,0.5784556391305914,0.15691127826118278,0.5038729807585997,0.007745961517199307,0.5234974666501322,0.046994933300264385,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.509,56946.0,41565.0,222380.0,138547.0,136417.0,65623.0,76187.0,51774.0,47109.0,27958.0,176.5,112.7,95,hors_tableau,100kg+,0.5780674238838234,0.15613484776764674,0.5038732342959852,0.007746468591970368,0.523588483306171,0.04717696661234205,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.627,56955.0,41594.0,222452.0,138641.0,136364.0,65630.0,76187.0,51765.0,47091.0,28001.0,176.5,112.7,95,hors_tableau,100kg+,0.5779358491128336,0.15587169822566715,0.5041399247103092,0.008279849420618435,0.5236404466573965,0.047280893314793015,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.716,56936.0,41624.0,222447.0,138623.0,136382.0,65666.0,76187.0,51774.0,47082.0,28022.0,176.5,112.7,95,hors_tableau,100kg+,0.5776785713699596,0.15535714273991919,0.5040744713549181,0.008148942709836238,0.5237314881723182,0.047462976344636365,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.820,56936.0,41614.0,222461.0,138632.0,136385.0,65673.0,76183.0,51774.0,47073.0,28015.0,176.5,112.7,95,hors_tableau,100kg+,0.5777371891854147,0.15547437837082945,0.504085201987365,0.0081704039747299,0.5237791738217873,0.04755834764357458,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:34.918,56937.0,41633.0,222488.0,138689.0,136448.0,65687.0,76218.0,51774.0,47100.0,28110.0,176.5,112.7,95,hors_tableau,100kg+,0.5776301105227117,0.15526022104542347,0.5040725165824999,0.008145033164999704,0.5236361429168804,0.04727228583376086,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.026,56956.0,41652.0,222500.0,138730.0,136385.0,65703.0,76235.0,51765.0,47100.0,28074.0,176.5,112.7,95,hors_tableau,100kg+,0.5776001946517929,0.15520038930358582,0.5042618541153967,0.008523708230793403,0.5235927779776874,0.04718555595537488,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.130,57005.0,41672.0,222495.0,138756.0,136200.0,65724.0,76256.0,51774.0,47082.0,28060.0,176.5,112.7,95,hors_tableau,100kg+,0.5776928767009847,0.15538575340196936,0.5046480163915446,0.009296032783089103,0.5237314881723182,0.047462976344636365,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.211,56966.0,41689.0,222480.0,138721.0,136182.0,65702.0,76286.0,51774.0,47064.0,28081.0,176.5,112.7,95,hors_tableau,100kg+,0.5774263848180603,0.1548527696361206,0.5046179925099173,0.009235985019834692,0.5238268681555852,0.047653736311170425,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.319,56937.0,41697.0,222516.0,138734.0,136262.0,65694.0,76312.0,51774.0,47073.0,28145.0,176.5,112.7,95,hors_tableau,100kg+,0.5772553074419312,0.15451061488386242,0.5044946108123575,0.008989221624714938,0.5237791738217873,0.04755834764357458,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.422,56937.0,41697.0,222474.0,138756.0,136302.0,65702.0,76282.0,51774.0,47091.0,28187.0,176.5,112.7,95,hors_tableau,100kg+,0.5772553074419312,0.15451061488386242,0.5044608773238931,0.008921754647786218,0.5236838112048061,0.04736762240961223,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.521,56947.0,41650.0,222439.0,138797.0,136262.0,65710.0,76256.0,51774.0,47082.0,28202.0,176.5,112.7,95,hors_tableau,100kg+,0.5775733541002694,0.15514670820053889,0.5046081022433511,0.009216204486702129,0.5237314881723182,0.047462976344636365,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.628,56927.0,41650.0,222432.0,138846.0,136191.0,65673.0,76261.0,51773.0,47091.0,28310.0,176.5,112.7,95,hors_tableau,100kg+,0.5774876491902282,0.15497529838045643,0.5048266233086883,0.009653246617376654,0.5236789933116525,0.047357986623304926,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.727,56907.0,41650.0,222472.0,138859.0,136235.0,65679.0,76286.0,51755.0,47127.0,28346.0,176.5,112.7,95,hors_tableau,100kg+,0.5774019094962912,0.15480381899258244,0.5047692788463299,0.009538557692659877,0.5234016301729939,0.04680326034598781,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.814,56945.0,41650.0,222486.0,138730.0,136275.0,65707.0,76278.0,51755.0,47127.0,28259.0,176.5,112.7,95,hors_tableau,100kg+,0.5775647851739373,0.15512957034787456,0.5044635551897433,0.00892711037948657,0.5234016301729939,0.04680326034598781,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:35.922,56925.0,41624.0,222500.0,138627.0,136217.0,65716.0,76269.0,51756.0,47118.0,28188.0,176.5,112.7,95,hors_tableau,100kg+,0.5776314320208595,0.15526286404171907,0.5043843052602791,0.008768610520558218,0.5234540930352313,0.04690818607046254,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:37.678,56907.0,41633.0,222472.0,138539.0,136280.0,65687.0,76273.0,51765.0,47100.0,28144.0,176.5,112.7,95,hors_tableau,100kg+,0.5775015221658716,0.15500304433174317,0.5041099778216167,0.008219955643233412,0.5235927779776874,0.04718555595537488,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:37.762,56889.0,41643.0,222472.0,138565.0,136196.0,65665.0,76299.0,51765.0,47154.0,28188.0,176.5,112.7,95,hors_tableau,100kg+,0.5773657288416589,0.15473145768331786,0.5043110193766833,0.008622038753366645,0.5233069480561563,0.04661389611231259,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:37.889,56927.0,41701.0,222521.0,138663.0,136378.0,65680.0,76377.0,51765.0,47172.0,28209.0,176.5,112.7,95,hors_tableau,100kg+,0.5771890334816493,0.1543780669632986,0.5041539261235904,0.008307852247180891,0.5232117407518712,0.046423481503742314,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:37.970,56985.0,41740.0,222584.0,138742.0,136333.0,65730.0,76463.0,51764.0,47199.0,28239.0,176.5,112.7,95,hors_tableau,100kg+,0.5772094200478897,0.15441884009577933,0.5043788057619056,0.00875761152381127,0.5230641754470797,0.04612835089415945,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.070,57052.0,41760.0,222620.0,138769.0,136497.0,65781.0,76510.0,51773.0,47172.0,28168.0,176.5,112.7,95,hors_tableau,100kg+,0.5773792656178015,0.15475853123560301,0.5041269172181044,0.008253834436208862,0.5232502905125826,0.0465005810251653,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.170,57091.0,41738.0,222613.0,138627.0,136346.0,65788.0,76510.0,51764.0,47145.0,28131.0,176.5,112.7,95,hors_tableau,100kg+,0.5776745691469433,0.15534913829388652,0.5041476799356974,0.008295359871394847,0.523349745672957,0.046699491345914,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.258,57052.0,41738.0,222634.0,138601.0,136444.0,65788.0,76527.0,51764.0,47154.0,28159.0,176.5,112.7,95,hors_tableau,100kg+,0.5775078448651171,0.15501568973023416,0.5039211765164274,0.007842353032854854,0.5233021289832688,0.046604257966537554,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.367,57014.0,41757.0,222662.0,138627.0,136417.0,65772.0,76553.0,51755.0,47163.0,28224.0,176.5,112.7,95,hors_tableau,100kg+,0.5772342083630585,0.154468416726117,0.5040175389936149,0.0080350779872298,0.5232111445315099,0.046422289063019706,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.471,57014.0,41750.0,222641.0,138681.0,136488.0,65808.0,76545.0,51773.0,47208.0,28239.0,176.5,112.7,95,hors_tableau,100kg+,0.5772751204307971,0.1545502408615942,0.5039848238535596,0.007969647707119165,0.5230599811556703,0.046119962311340634,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.568,57052.0,41747.0,222655.0,138636.0,136351.0,65801.0,76536.0,51764.0,47235.0,28203.0,176.5,112.7,95,hors_tableau,100kg+,0.5774552373427407,0.15491047468548147,0.5041547418421906,0.008309483684381114,0.5228739683711073,0.04574793674221467,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.678,57072.0,41738.0,222593.0,138645.0,136413.0,65823.0,76497.0,51764.0,47271.0,28138.0,176.5,112.7,95,hors_tableau,100kg+,0.5775933609373957,0.15518672187479132,0.5040573260728989,0.008114652145797763,0.5226838995786657,0.04536779915733136,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.760,57072.0,41728.0,222572.0,138663.0,136347.0,65809.0,76497.0,51755.0,47262.0,28160.0,176.5,112.7,95,hors_tableau,100kg+,0.5776518218038814,0.15530364360776283,0.5042107559541757,0.008421511908351498,0.5226880232159439,0.04537604643188775,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.888,57024.0,41730.0,222572.0,138681.0,136387.0,65816.0,76493.0,51764.0,47226.0,28181.0,176.5,112.7,95,hors_tableau,100kg+,0.577434838024036,0.1548696760480719,0.5041698779754762,0.008339755950952377,0.5229215071701261,0.045843014340252175,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:38.964,56995.0,41718.0,222634.0,138645.0,136351.0,65773.0,76524.0,51764.0,47208.0,28217.0,176.5,112.7,95,hors_tableau,100kg+,0.5773808920225927,0.15476178404518537,0.5041709697412263,0.008341939482452654,0.5230166107057534,0.0460332214115069,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.070,57014.0,41738.0,222620.0,138654.0,136444.0,65824.0,76524.0,51764.0,47199.0,28202.0,176.5,112.7,95,hors_tableau,100kg+,0.5773452688981139,0.15469053779622777,0.5040167503760835,0.008033500752167022,0.5230641754470797,0.04612835089415945,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.174,57043.0,41728.0,222592.0,138721.0,136431.0,65831.0,76506.0,51764.0,47200.0,28174.0,176.5,112.7,95,hors_tableau,100kg+,0.5775278168108525,0.15505563362170505,0.5041613362612606,0.008322672522521168,0.5230588900485975,0.04611778009719503,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.274,57023.0,41749.0,222592.0,138721.0,136387.0,65824.0,76519.0,51755.0,47218.0,28252.0,176.5,112.7,95,hors_tableau,100kg+,0.5773194831959139,0.15463896639182773,0.504241970407831,0.008483940815662061,0.522920392377424,0.045840784754848096,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.362,57023.0,41759.0,222613.0,138739.0,136440.0,65780.0,76553.0,51755.0,47254.0,28296.0,176.5,112.7,95,hors_tableau,100kg+,0.5772610394021925,0.15452207880438507,0.5041772809515196,0.008354561903039182,0.522730256792541,0.045460513585082074,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.465,57043.0,41740.0,222620.0,138707.0,136480.0,65794.0,76540.0,51755.0,47262.0,28209.0,176.5,112.7,95,hors_tableau,100kg+,0.5774576596603204,0.15491531932064073,0.5040463393799836,0.008092678759967109,0.5226880232159439,0.04537604643188775,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.571,57052.0,41720.0,222613.0,138769.0,136426.0,65787.0,76497.0,51764.0,47280.0,28202.0,176.5,112.7,95,hors_tableau,100kg+,0.57761308867112,0.1552261773422401,0.5042569813948561,0.00851396278971217,0.5226364039696866,0.04527280793937316,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.671,57034.0,41740.0,222648.0,138866.0,136453.0,65787.0,76471.0,51764.0,47271.0,28245.0,176.5,112.7,95,hors_tableau,100kg+,0.5774191588295078,0.15483831765901557,0.5043821893692632,0.008764378738526313,0.5226838995786657,0.04536779915733136,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.771,57033.0,41759.0,222669.0,138937.0,136497.0,65774.0,76488.0,51764.0,47289.0,28339.0,176.5,112.7,95,hors_tableau,100kg+,0.5773038302112211,0.15460766042244223,0.5044293732616733,0.008858746523346506,0.522588916991652,0.045177833983303994,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.882,57042.0,41779.0,222648.0,138902.0,136488.0,65803.0,76506.0,51764.0,47244.0,28382.0,176.5,112.7,95,hors_tableau,100kg+,0.5772254884511161,0.1544509769022322,0.5043828751768625,0.008765750353725066,0.5228264382148082,0.04565287642961646,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:39.959,57041.0,41759.0,222627.0,138822.0,136337.0,65803.0,76497.0,51764.0,47226.0,28367.0,176.5,112.7,95,hors_tableau,100kg+,0.5773380566217269,0.15467611324345376,0.5045155709787971,0.009031141957594135,0.5229215071701261,0.045843014340252175,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:40.068,56974.0,41769.0,222620.0,138783.0,136239.0,65758.0,76528.0,51764.0,47244.0,28439.0,176.5,112.7,95,hors_tableau,100kg+,0.5769927994311502,0.15398559886230045,0.5046250845203429,0.009250169040685874,0.5228264382148082,0.04565287642961646,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:40.171,56984.0,41779.0,222662.0,138739.0,136275.0,65765.0,76528.0,51764.0,47271.0,28460.0,176.5,112.7,95,hors_tableau,100kg+,0.5769772080053281,0.1539544160106563,0.5044797719205393,0.008959543841078554,0.5226838995786657,0.04536779915733136,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:40.270,57014.0,41769.0,222662.0,138788.0,136293.0,65794.0,76519.0,51764.0,47307.0,28374.0,176.5,112.7,95,hors_tableau,100kg+,0.5771640868796084,0.1543281737592168,0.5045350278461785,0.009070055692357082,0.5224939689190081,0.044987937838016245,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:40.373,57072.0,41767.0,222648.0,138739.0,136298.0,65816.0,76489.0,51792.0,47280.0,28324.0,176.5,112.7,95,hors_tableau,100kg+,0.5774238913204884,0.15484778264097687,0.5044375847429823,0.008875169485964562,0.5227713177766905,0.045542635553381006,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:40.471,57061.0,41786.0,222634.0,138788.0,136262.0,65824.0,76540.0,51801.0,47280.0,28280.0,176.5,112.7,95,hors_tableau,100kg+,0.5772658754866343,0.15453175097326866,0.5045918923648576,0.00918378472971515,0.5228146667350133,0.04562933347002662,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:40.582,57042.0,41813.0,222655.0,138779.0,136258.0,65803.0,76592.0,51801.0,47262.0,28267.0,176.5,112.7,95,hors_tableau,100kg+,0.5770269586184789,0.15405391723695772,0.5045830197208163,0.009166039441632634,0.522909663494654,0.04581932698930791,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:40.660,57091.0,41825.0,222662.0,138859.0,136315.0,65845.0,76609.0,51801.0,47245.0,28188.0,176.5,112.7,95,hors_tableau,100kg+,0.5771664846357347,0.15433296927146944,0.5046225297264777,0.009245059452955395,0.5229994143607011,0.04599882872140215,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:40.767,57130.0,41816.0,222683.0,138854.0,136306.0,65880.0,76626.0,51811.0,47209.0,28123.0,176.5,112.7,95,hors_tableau,100kg+,0.5773856446367326,0.15477128927346517,0.5046300334167527,0.009260066833505443,0.5232377296987237,0.04647545939744746,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:40.869,57109.0,41857.0,222732.0,138804.0,136390.0,65866.0,76678.0,51811.0,47227.0,28130.0,176.5,112.7,95,hors_tableau,100kg+,0.5770567669121661,0.15411353382433224,0.5043859967693922,0.00877199353878444,0.5231426320681817,0.04628526413636336,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:40.975,57100.0,41886.0,222760.0,138783.0,136488.0,65846.0,76764.0,51829.0,47235.0,28152.0,176.5,112.7,95,hors_tableau,100kg+,0.5768492513510144,0.15369850270202878,0.5041686192695863,0.008337238539172676,0.5231870305536636,0.046374061107327114,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:41.076,57071.0,41905.0,222766.0,138823.0,136560.0,65781.0,76799.0,51904.0,47244.0,28081.0,176.5,112.7,95,hors_tableau,100kg+,0.5766145327577782,0.15322906551555637,0.50410882296641,0.008217645932820039,0.5235002218377073,0.04700044367541456,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:41.180,57101.0,41876.0,222773.0,138814.0,136458.0,65790.0,76807.0,51997.0,47253.0,28095.0,176.5,112.7,95,hors_tableau,100kg+,0.5769118077354424,0.15382361547088474,0.504279403626076,0.008558807252152079,0.5238992442797079,0.04779848855941582,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:41.284,57090.0,41886.0,222813.0,138859.0,136467.0,65797.0,76812.0,51997.0,47280.0,28066.0,176.5,112.7,95,hors_tableau,100kg+,0.5768064984868244,0.15361299697364883,0.5043439413457376,0.008687882691475135,0.5237567613320551,0.04751352266411013,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:41.361,57120.0,41895.0,222829.0,138818.0,136467.0,65825.0,76824.0,51904.0,47289.0,28130.0,176.5,112.7,95,hors_tableau,100kg+,0.5768822905037739,0.15376458100754786,0.5042701200390769,0.008540240078153793,0.5232627301802282,0.04652546036045635,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:41.471,57139.0,41903.0,222785.0,138836.0,136444.0,65861.0,76841.0,51858.0,47253.0,28137.0,176.5,112.7,95,hors_tableau,100kg+,0.5769168634945865,0.15383372698917297,0.5043446672295718,0.00868933445914366,0.5232315282336742,0.046463056467348496,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:41.567,57100.0,41891.0,222773.0,138765.0,136333.0,65817.0,76837.0,51923.0,47253.0,28201.0,176.5,112.7,95,hors_tableau,100kg+,0.5768201149016758,0.15364022980335168,0.5044202429496245,0.008840485899249018,0.5235440025284802,0.047088005056960425,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:41.676,57119.0,41891.0,222780.0,138841.0,136316.0,65831.0,76833.0,51941.0,47272.0,28266.0,176.5,112.7,95,hors_tableau,100kg+,0.5769013230404099,0.15380264608081973,0.5045882895763295,0.009176579152659015,0.5235301824837945,0.04706036496758892,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:41.776,57118.0,41893.0,222803.0,138876.0,136360.0,65810.0,76828.0,52007.0,47299.0,28224.0,176.5,112.7,95,hors_tableau,100kg+,0.5768853965138333,0.1537707930276666,0.5045706230106319,0.009141246021263871,0.5237045092417674,0.04740901848353474,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:41.861,57158.0,41876.0,222788.0,138836.0,136320.0,65838.0,76833.0,51988.0,47282.0,28224.0,176.5,112.7,95,hors_tableau,100kg+,0.5771553203367373,0.15431064067347466,0.5045719518925783,0.009143903785156615,0.523703032081827,0.047406064163654005,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:41.971,57139.0,41886.0,222774.0,138822.0,136409.0,65845.0,76837.0,52016.0,47317.0,28238.0,176.5,112.7,95,hors_tableau,100kg+,0.5770159050162064,0.15403181003241273,0.5043835904929175,0.008767180985834955,0.5236527638827325,0.04730552776546504,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:42.067,57140.0,41895.0,222787.0,138778.0,136480.0,65872.0,76850.0,51905.0,47326.0,28273.0,176.5,112.7,95,hors_tableau,100kg+,0.5769677386199861,0.15393547723997214,0.504174265579777,0.008348531159553918,0.5230724269106355,0.04614485382127098,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:42.175,57139.0,41903.0,222794.0,138889.0,136551.0,65915.0,76837.0,51877.0,47335.0,28259.0,176.5,112.7,95,hors_tableau,100kg+,0.5769168634945865,0.15383372698917297,0.5042441184830001,0.008488236966000207,0.5228903761114693,0.04578075222293854,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:42.297,57130.0,41891.0,222794.0,138827.0,136408.0,65944.0,76837.0,51905.0,47326.0,28230.0,176.5,112.7,95,hors_tableau,100kg+,0.5769483240346039,0.1538966480692079,0.5043944265625958,0.00878885312519162,0.5230724269106355,0.04614485382127098,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:42.373,57110.0,41901.0,222815.0,138863.0,136470.0,65924.0,76833.0,51904.0,47335.0,28274.0,176.5,112.7,95,hors_tableau,100kg+,0.5768045974107114,0.15360919482142288,0.5043456468892451,0.008691293778490206,0.5230201835444714,0.04604036708894288,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:42.479,57101.0,41901.0,222794.0,138801.0,136426.0,65903.0,76850.0,51858.0,47361.0,28332.0,176.5,112.7,95,hors_tableau,100kg+,0.5767661258785917,0.15353225175718332,0.5043146202769235,0.008629240553847062,0.5226619900903393,0.045323980180678625,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:42.582,57111.0,41883.0,222780.0,138792.0,136413.0,65860.0,76837.0,51895.0,47343.0,28368.0,176.5,112.7,95,hors_tableau,100kg+,0.5769137522903495,0.15382750458069894,0.5043222324992525,0.008644464998504908,0.5229347628405515,0.04586952568110303,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:42.685,57111.0,41883.0,222760.0,138809.0,136280.0,65894.0,76824.0,51988.0,47334.0,28403.0,176.5,112.7,95,hors_tableau,100kg+,0.5769137522903495,0.15382750458069894,0.5045966941424558,0.009193388284911563,0.5234288475339371,0.046857695067874294,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:42.768,57120.0,41893.0,222796.0,138845.0,136324.0,65901.0,76824.0,51960.0,47317.0,28367.0,176.5,112.7,95,hors_tableau,100kg+,0.5768939431613127,0.1537878863226254,0.5045808212224276,0.009161642444855289,0.523384066750266,0.046768133500532105,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:42.876,57119.0,41891.0,222824.0,138916.0,136373.0,65951.0,76816.0,51848.0,47308.0,28396.0,176.5,112.7,95,hors_tableau,100kg+,0.5769013230404099,0.15380264608081973,0.5046187824248474,0.009237564849694735,0.5228932187136539,0.04578643742730781,False
ey07es24mi58,1. Nominal position without Jacket,2025-11-17 17:11:42.978,57110.0,41862.0,222831.0,138933.0,136399.0,65958.0,76816.0,51848.0,47290.0,28482.0,176.5,112.7,95,hors_tableau,100kg+,0.5770318877483498,0.15406377549669958,0.504601717181272,0.009203434362544005,0.5229881578685279,0.04597631573705585,False
